id,Pobre_classification,Pobre_income
facf5bd5bd439344b0d948b6,No_Pobre,No_Pobre
3d783d6213aeb6f550f83cce,No_Pobre,No_Pobre
6a2bb422e55cd33391f62df6,No_Pobre,No_Pobre
f22a08118e722afd3eafd3a6,No_Pobre,No_Pobre
91ac171cf1e3081666da2b1a,No_Pobre,No_Pobre
7f5e836b014b896d59beebc7,Pobre,No_Pobre
5ef4ee2fb17291f6f2a63111,No_Pobre,No_Pobre
9efd8db7c077d22cf31c2f80,Pobre,No_Pobre
9d971ece08a76afe6ac4d1d4,Pobre,No_Pobre
e4adfa4ece4abe4640606126,Pobre,No_Pobre
80bd0aabd34e84e8cb6d6ac9,No_Pobre,No_Pobre
ea30440a986dc0e66d9905c2,No_Pobre,No_Pobre
d707291e5165c3bbdde7de3d,No_Pobre,No_Pobre
473115be413b1434e500dd0a,No_Pobre,No_Pobre
dd579d4acfd2ae10418dddbf,No_Pobre,No_Pobre
4c1feb330db3204486217e83,No_Pobre,No_Pobre
43767933c29b1523e5b367da,No_Pobre,No_Pobre
643761a0039f4a563591229b,Pobre,No_Pobre
7016c1f5e23ab362fc3c23f5,No_Pobre,No_Pobre
72d871b90963000aa87832bb,No_Pobre,No_Pobre
6ef63277f270d03e6c01487f,No_Pobre,No_Pobre
e67435475415f7173a31f149,No_Pobre,No_Pobre
3f896c92ce93b455a78f0dfe,No_Pobre,No_Pobre
28af058ee79b37ddb66cf48a,No_Pobre,No_Pobre
0a0805b72d7552670b70f1a9,No_Pobre,No_Pobre
792258b460d214111ffb8edc,No_Pobre,No_Pobre
9f635cb4a905db90ff051bc5,Pobre,No_Pobre
d9cc0542065e4fe655831b6b,Pobre,No_Pobre
f492019d60afe3a768d596c8,No_Pobre,No_Pobre
d906114cdb1a68fdfb85e12c,No_Pobre,No_Pobre
22ab89d99c18ba0f7c532330,No_Pobre,No_Pobre
caefa6d65be0eda8f820ec14,No_Pobre,No_Pobre
f5acdc8990a4b62b5acc5143,Pobre,No_Pobre
4b618be06316769d4d77c5eb,Pobre,No_Pobre
e395467f1eb753a636dea577,No_Pobre,No_Pobre
cbf0da4e1651deee44a4e2f4,Pobre,No_Pobre
8fa033a9b0c67cfb8b57a410,Pobre,No_Pobre
d7071914b8b2a7055122c358,No_Pobre,No_Pobre
89e16b99c254f872a502f48e,No_Pobre,No_Pobre
f54e1e82a490fbab84b7bb37,No_Pobre,No_Pobre
8896e1927412077d6fcb1312,No_Pobre,No_Pobre
46ade52dc1018786b5c3e544,Pobre,Pobre
5b763cfd3e568e51de46e3cb,No_Pobre,No_Pobre
8090558497c89acda7ea9699,No_Pobre,No_Pobre
8f8bc6d802c2557403f132a6,No_Pobre,No_Pobre
c5933664903642d9a2ebbe93,Pobre,No_Pobre
5439271123794eddb0b44b53,Pobre,No_Pobre
f860d24519dfdf5722277a43,No_Pobre,No_Pobre
028f298965953b65fd6c9781,No_Pobre,No_Pobre
deb34438113e89441e3724e8,No_Pobre,No_Pobre
3db7f485b257c0748d2107f6,No_Pobre,No_Pobre
e1d1af2886cc028b416c89d4,No_Pobre,No_Pobre
1eb8ad4a416946f996067b3d,Pobre,No_Pobre
103a6913c38317026aeaaa5d,No_Pobre,No_Pobre
22a1324ffd1c59fe668a9aab,No_Pobre,No_Pobre
997e0582e811be3a83b65089,No_Pobre,No_Pobre
e27e18773d43c0c0506b22a8,No_Pobre,No_Pobre
bc59df05a2f77dc1a952c15a,No_Pobre,No_Pobre
ade0700081b9ac3a4309faa2,No_Pobre,No_Pobre
d51af63d82ebd2509267f915,No_Pobre,No_Pobre
292ce1e950bbdaa4f883f087,No_Pobre,No_Pobre
32f4f7b52579b35e518f8e8a,No_Pobre,No_Pobre
24fd4fd5439c8c2bb91ed7df,No_Pobre,No_Pobre
e5b51643e2034b8f40c25810,No_Pobre,No_Pobre
1273df0b088eb42219c2efdd,No_Pobre,No_Pobre
429bc71227760f429e124c7b,No_Pobre,No_Pobre
3a9d7c19ec53b89d556b1f47,Pobre,No_Pobre
03d22ef1fc3d61c9b38ee147,Pobre,No_Pobre
7adbd24c92d333d14e307251,No_Pobre,No_Pobre
6c30ce55dc1f4c5591039b8d,Pobre,No_Pobre
dc2e6c5fb93e5094d4507193,No_Pobre,No_Pobre
a091d421166ce084427e1a53,Pobre,No_Pobre
6ae20a67e3f80c48a2171368,Pobre,Pobre
841ffd149c0a51f0b5a9e9ab,Pobre,No_Pobre
6c660d78fbaf1c76c9ecea7a,No_Pobre,No_Pobre
23833d9f2aa52e4eb4958eb6,Pobre,No_Pobre
cfc0804a7ad6b3c13a0e66c2,No_Pobre,Pobre
3af517230856c2459bff973d,No_Pobre,No_Pobre
cca61f607e94782ca5f1c16a,No_Pobre,No_Pobre
3f3210da6d0cd65a4da2fe4e,No_Pobre,No_Pobre
072214159b7ca692e6dc2739,Pobre,Pobre
39f36583743d9b94f36384ab,No_Pobre,No_Pobre
eaa69e8419cd377b2960b4b6,Pobre,No_Pobre
dcbd04310a6f08d551c3f9dc,No_Pobre,No_Pobre
79ccc2eb505e7ccfb725a7c9,No_Pobre,No_Pobre
dfd61365246311ca024afbcb,No_Pobre,No_Pobre
b58dba0a6881a2be2423b41e,No_Pobre,No_Pobre
fad3f15b2e4acc607d1de703,No_Pobre,No_Pobre
58f9efdd0ec9a39f252bc215,No_Pobre,No_Pobre
bfc042e406e69d8ca8612302,No_Pobre,No_Pobre
a2790a22f6ae866314ea7ea4,No_Pobre,No_Pobre
de0e75a2f945eb36cb41cfab,No_Pobre,No_Pobre
a4bdce588d6c132652f81ec8,Pobre,No_Pobre
b9b7d0b1209d095d54b97c20,No_Pobre,No_Pobre
bbadb5822b3adc78f1191b71,No_Pobre,No_Pobre
74e8db984640618bffdb0350,No_Pobre,No_Pobre
76d8b07828c61635019aea0a,Pobre,Pobre
c12db51d0d8ce01d39ea0ac9,No_Pobre,No_Pobre
64b376e02433af0139f63290,No_Pobre,No_Pobre
19b26827cc38dad9e063db5e,Pobre,No_Pobre
7451afd06c2f83cdcf821b03,Pobre,No_Pobre
3335682c2a5bb1c91bdd51c7,No_Pobre,No_Pobre
fb2b3b89b6e7d3ac70208768,Pobre,No_Pobre
2ebeb0a5f50ded5873af4806,No_Pobre,No_Pobre
e222ea0805c8eaa87f0499be,No_Pobre,No_Pobre
49f31ded5ab41d4ea734bafb,No_Pobre,No_Pobre
be23d2672dc9f6197bf8191c,No_Pobre,No_Pobre
aa203e604aff8d81704f8d11,No_Pobre,No_Pobre
aeffcfb34bc53cf784eca289,No_Pobre,No_Pobre
742fef4b70f79d1d647dbe8f,Pobre,No_Pobre
a7610da8874b5cbc347927c3,Pobre,Pobre
792b4002ce44a62babb069f8,No_Pobre,No_Pobre
a7963e84d717f688466b061a,No_Pobre,No_Pobre
e100f8b54f937025110f6389,No_Pobre,No_Pobre
7f9f95105f81ab5ab3a2b348,No_Pobre,No_Pobre
905a06d38819fc7772550cb5,No_Pobre,No_Pobre
bd62f20f7de2013ff65c0b12,No_Pobre,No_Pobre
45333fa8f90328c226b947ec,No_Pobre,No_Pobre
b9be1686a3bb4adf4c0a655a,No_Pobre,No_Pobre
b1ca85a19e127042bec6b367,No_Pobre,No_Pobre
59cfabae6154e9b01729bf3e,No_Pobre,No_Pobre
dedcc0755facef4a090a220b,No_Pobre,No_Pobre
5aa023b0859cd99781814ecc,No_Pobre,No_Pobre
336bf3bc438a6e60e9dbe3cf,Pobre,No_Pobre
57184322f1de2c54e61de612,Pobre,No_Pobre
5020df3d25fc511062bf72d6,No_Pobre,No_Pobre
ece2efb4840c427495c73367,No_Pobre,No_Pobre
36c547988df142c0940238e0,No_Pobre,No_Pobre
fc3bfc8058106295ad63ca5e,Pobre,No_Pobre
70b0ff66da4cf233240377e4,Pobre,No_Pobre
cfe0223229521bde63fe3cba,No_Pobre,No_Pobre
b48a4e9a7853d1ee71b9d0ea,Pobre,No_Pobre
51e39e293056fb867cb867a9,Pobre,Pobre
d8620d5b7781b790262b8e02,No_Pobre,No_Pobre
22a56d87f78763dfecc44c43,Pobre,No_Pobre
caaaf41d9611d505fd3383be,Pobre,No_Pobre
cefcc5bd14e4161be54fd39c,No_Pobre,No_Pobre
d669bfa030571d6f67803746,No_Pobre,No_Pobre
f4b8f374c6143855552678c8,No_Pobre,No_Pobre
88d970dc1e95b39d1cab2284,No_Pobre,No_Pobre
188d35bc80a50ccb197f777b,No_Pobre,No_Pobre
a4f22b850c07c4ffda4243e5,No_Pobre,No_Pobre
741d9ff90fdb32eb6ed2d65e,Pobre,No_Pobre
acc1cc7ac9d0b72eabcbec7c,No_Pobre,No_Pobre
05bbc37da79ac16ff9cbc742,No_Pobre,No_Pobre
03c204faecb2b904926dd5a9,No_Pobre,No_Pobre
fb71b624a25fca5b77eaa583,No_Pobre,No_Pobre
917e09ad17cf120713ff03f0,No_Pobre,No_Pobre
357b8c26be541f1ebacbb0a3,Pobre,Pobre
32be3878fc0d2daae09c01c7,No_Pobre,No_Pobre
3c261c7067265487253fa46a,No_Pobre,No_Pobre
8b6ee021e2a1369cdf2edd67,No_Pobre,No_Pobre
13a42b29452eb424204a3f9c,No_Pobre,No_Pobre
ef3b25a42e3589ae9f26e58d,Pobre,No_Pobre
94bd0c5a1d001171e45aa3b1,Pobre,No_Pobre
cf2d227d1a000e47c70953a5,No_Pobre,No_Pobre
f075800c32a897af08adee24,No_Pobre,No_Pobre
7197dbc8097b932a55885853,No_Pobre,No_Pobre
5d5dfbed42b11fbe65f22367,No_Pobre,Pobre
f0e30ff534aa7b7eafd1637e,No_Pobre,No_Pobre
bc03ca54f8562425ec519826,No_Pobre,No_Pobre
1ee751d118c07f2440b36226,No_Pobre,No_Pobre
241cd499feae56564ee632ba,Pobre,No_Pobre
3f026adc4d8cebc6334cc82a,No_Pobre,No_Pobre
84a8a006b4e22038bdc8653e,No_Pobre,No_Pobre
62ff55b5128a9c633fc207c3,No_Pobre,No_Pobre
eca1f7d6d1ed0645233fbd0d,No_Pobre,No_Pobre
a12c0c7a85f965b14d5fdafe,No_Pobre,No_Pobre
d6cd7adc607264292388d140,No_Pobre,No_Pobre
d9a3cf459178439be09b55ad,No_Pobre,No_Pobre
2aafbe5fafcced7fdcacca78,No_Pobre,No_Pobre
f3463ac2acc692e49f5b2d44,No_Pobre,No_Pobre
e9e268570bb8abb367e3afa2,No_Pobre,No_Pobre
c9ed5ec2414c697ddd22cf32,No_Pobre,No_Pobre
8765dcd15254be3b0111bbdd,No_Pobre,No_Pobre
c51c88bf6cc9a6d788a91f00,No_Pobre,No_Pobre
5617f407c54086649a8df07a,No_Pobre,No_Pobre
47582acd23a2f59f42a0332d,No_Pobre,No_Pobre
8ed480a3984d13c4aa92ae85,No_Pobre,No_Pobre
2e890a92bd95ed02cbc0ee86,No_Pobre,No_Pobre
6b4185dd89af0e7e4e64cb0a,No_Pobre,Pobre
27d914a53e56bd1f1f6ace0a,No_Pobre,No_Pobre
bab39a27216b1ee9a372dea5,No_Pobre,No_Pobre
c6e631e7f81536bcb9fb8752,No_Pobre,No_Pobre
5e978b3cf9c6ef7ef4fe27e2,Pobre,No_Pobre
d746327a5d379d8861141209,No_Pobre,No_Pobre
83208e1c874f7f882281af16,No_Pobre,No_Pobre
7a67a7142a266255952d6fd2,No_Pobre,No_Pobre
4521c3216ebc60c39d585f14,No_Pobre,No_Pobre
3ba8a1326bb22213df26f348,No_Pobre,No_Pobre
7a23a7636a27a5d1c331db78,No_Pobre,No_Pobre
01cc3f4eeef934eb8d25abca,No_Pobre,No_Pobre
25a2ded0d1922eda0fe21a8e,No_Pobre,No_Pobre
991a89b198708f6c8d161bf3,No_Pobre,No_Pobre
3286dfc4a2bacc3de44d843e,No_Pobre,No_Pobre
006ca465de4e89f915954cf3,No_Pobre,No_Pobre
8ff71872fab13924f98bdd5a,Pobre,No_Pobre
2f8dbfe7b490da139c4c28c4,No_Pobre,No_Pobre
e71ff96d437ea961b39f73e8,No_Pobre,Pobre
0de974a7cf34b7a4a121d87c,No_Pobre,No_Pobre
24331b20dbced6a22d230849,No_Pobre,No_Pobre
3fcffd0f16efcab4a798d732,No_Pobre,No_Pobre
6413eeb0f3888def62d91624,No_Pobre,No_Pobre
c1e662c0cf75ebb1b5ff86f6,No_Pobre,No_Pobre
a3f310d7d9cdd3cede2be6f3,No_Pobre,No_Pobre
a20080eca836aa11bb1e8295,Pobre,No_Pobre
9a12d660a34609513df37b41,Pobre,No_Pobre
a7808037a10d8187109ed738,No_Pobre,No_Pobre
5390c3b1eb603086b668816d,No_Pobre,No_Pobre
7174370e8e16b2b38370dc03,No_Pobre,No_Pobre
4892ae62701d7b88e722a608,No_Pobre,No_Pobre
8fd008308c06c476c813d2f9,No_Pobre,No_Pobre
4d1b1c259a1e40289d010a86,No_Pobre,No_Pobre
e487abdc7d65db251417558c,No_Pobre,No_Pobre
1b46ba24e420c3b2d554669a,No_Pobre,No_Pobre
8eb21277c9a39e6809a05c65,No_Pobre,No_Pobre
f2cade7ff0d751739e51d5fc,No_Pobre,No_Pobre
bf937f385abff4f0f517c8e0,No_Pobre,No_Pobre
d89b31b634694a5cca1dde43,No_Pobre,No_Pobre
841a6b4af8d80a14e8b6783c,No_Pobre,No_Pobre
8a9dfdbf9da67f43a2839986,Pobre,No_Pobre
f9e0b2685efa3b17cb08654d,No_Pobre,No_Pobre
b6a328d41cf58ccfc62447c0,No_Pobre,No_Pobre
cc884cd644ad9d83a2698b67,Pobre,No_Pobre
484782f7d5411bb7d7a908f6,No_Pobre,No_Pobre
490676c6690795a1909cfd56,No_Pobre,No_Pobre
5b506164845fe24690e37cab,No_Pobre,No_Pobre
e4c2ddefade2fc73897dc72b,No_Pobre,No_Pobre
9d6a89a0950638deafd7d639,No_Pobre,No_Pobre
4a4c4fbaa4edbac6082bfaff,No_Pobre,No_Pobre
d86f908ad0ba7019b307b1a4,No_Pobre,No_Pobre
cca78d9f79c4b3ecbe57e656,No_Pobre,No_Pobre
f7e519aeb7c423971ab9d926,No_Pobre,No_Pobre
5accd6ade4b49ee0c3cec4d4,No_Pobre,No_Pobre
b2d597746d67beba3533c1a4,No_Pobre,No_Pobre
c345512c389f178a5c5d1103,No_Pobre,No_Pobre
112c066b4089d5be13d4491f,No_Pobre,No_Pobre
332177fa9dd6b423f7760424,No_Pobre,No_Pobre
a4e4b3f13c819a69e85c7fba,No_Pobre,No_Pobre
3f21ff811cb54cee293bd601,No_Pobre,No_Pobre
89803feac69beeef03aef93f,No_Pobre,No_Pobre
58b02b2157204ca8633a7554,No_Pobre,Pobre
42c5b8fe90cafee55c0fbfae,No_Pobre,No_Pobre
a8d05eac472e2b8a380a1969,No_Pobre,No_Pobre
56af74322efd2d48286e7ffb,No_Pobre,No_Pobre
288f4dfd89c06e7e7201c888,No_Pobre,No_Pobre
a4069e15fb68698091b7f93b,No_Pobre,No_Pobre
5398e12cde5484529efe15ea,No_Pobre,No_Pobre
93651dc2cc602925f039128f,No_Pobre,No_Pobre
bdeb8862e5fb5869d0902c6c,No_Pobre,No_Pobre
c4c2105ee2ab9ce800046adb,Pobre,No_Pobre
089ca85adc89278e88fdf0a4,Pobre,No_Pobre
f6ce6dcb81e3438a582d3205,Pobre,No_Pobre
f444dcf594bef9546a4c0f8e,No_Pobre,No_Pobre
a191ac00c646191fbd10a568,Pobre,No_Pobre
3cf04d4e3b93ead96c675493,No_Pobre,No_Pobre
f229ecb956c7bdff8be9b7ae,Pobre,No_Pobre
09692c5a8f72068659bd03dc,No_Pobre,No_Pobre
c29d59bdabe2461e36959f45,No_Pobre,No_Pobre
fe429d9d1e1242a2cd4d4294,No_Pobre,No_Pobre
8e7542bf4783af06d526a5bf,No_Pobre,No_Pobre
eea7628de05852b67d10954c,Pobre,No_Pobre
0f4b1f00a59ae0f8993c8137,No_Pobre,No_Pobre
e498b95346bb181dd72f5546,No_Pobre,No_Pobre
9bd1541534b8c769e0e82bb2,No_Pobre,No_Pobre
9c67f102621a7d95ac59eaea,No_Pobre,No_Pobre
80f05f51f75dd09002f12497,No_Pobre,No_Pobre
6cf81d482872e15b51cf1aae,No_Pobre,No_Pobre
b3ef53964874b67e04c6f09a,Pobre,No_Pobre
b0fec01a4bdfc69484d2ac0a,Pobre,No_Pobre
96458cf6e59262e29329e0a7,Pobre,Pobre
89e376d9714acf52f4e3bd2e,No_Pobre,No_Pobre
5680b7cd610058da8663cad4,No_Pobre,No_Pobre
0f41f76354b1d9ddd24edb05,Pobre,No_Pobre
8645e657a51c79804de36a4c,No_Pobre,No_Pobre
2a09dda9e908b47ef4e1a7ec,No_Pobre,No_Pobre
0e752bd34a3032213c644dda,No_Pobre,Pobre
067d258e1ba053c7332e83da,No_Pobre,No_Pobre
ae8a35b9b9bc97969fc6fb2f,No_Pobre,No_Pobre
73a95c820dac8050c7fbb11d,No_Pobre,No_Pobre
bf864befba28ed5efb763264,Pobre,No_Pobre
179ad3f803e1c32bc7c8ff95,No_Pobre,No_Pobre
2d92133f54bbd44cc19b1847,No_Pobre,No_Pobre
6c469371e259af99c7c9a8a1,No_Pobre,No_Pobre
d924ebfc08d4dfecd2d6be59,No_Pobre,No_Pobre
10cf4c62048a404a7315a203,No_Pobre,No_Pobre
3330b12a741573b69cf62f7e,Pobre,No_Pobre
259538b1eac7bb2328249c27,No_Pobre,No_Pobre
75c2502018172399c050ba90,No_Pobre,No_Pobre
866b1f94f71f1b2478ff67a9,No_Pobre,No_Pobre
e9e429d317ddd9e9e83c5b59,No_Pobre,No_Pobre
b704264f909dcf49d0fbae54,No_Pobre,No_Pobre
d439f8c78070002dd950f664,No_Pobre,No_Pobre
2c5f35a8ce7ccb9c15bf3a3c,No_Pobre,Pobre
6ae14029480f0cba85d9f485,No_Pobre,No_Pobre
d5ea035743036492d9d83f7b,No_Pobre,No_Pobre
fba9b44115017b8404f2fd63,Pobre,Pobre
cf232864e1ecdae3528054b2,No_Pobre,No_Pobre
ba734afdfeeb23f4d12283b6,No_Pobre,No_Pobre
1b05f07dc5670f24a4402749,No_Pobre,Pobre
03ce6e32064b26a0f4109956,No_Pobre,No_Pobre
36050fbdc8d7224155dae8c0,No_Pobre,No_Pobre
dd3bb14587fdab7783807061,No_Pobre,No_Pobre
7ad6c3e17baefde80811e67a,No_Pobre,No_Pobre
e098342b394601ba235e4d33,Pobre,No_Pobre
863a21a9cd58b505da09ae38,No_Pobre,No_Pobre
a277a2bd620d0ceadb0ebb76,Pobre,No_Pobre
272451397b115fec9f3015de,No_Pobre,No_Pobre
19fa3ca2346d9cbf47f63e02,No_Pobre,No_Pobre
096632d0f280fe87b2ac7fdf,No_Pobre,No_Pobre
13af9eef239ed40da4f365f6,No_Pobre,No_Pobre
80e58897e4138d9d44a18ccb,No_Pobre,No_Pobre
df69834346d318a5c16349c8,No_Pobre,No_Pobre
6c7e7e547d2611e013a6b230,No_Pobre,No_Pobre
9df62bae8a0012b5ca736fd7,No_Pobre,No_Pobre
75d956bcc8b2582c43588651,Pobre,Pobre
34185e1d8086f0436e7c7a65,Pobre,No_Pobre
db1a439587a00f782d017a75,No_Pobre,No_Pobre
f53d6383fc10fd0aa7fb1245,Pobre,No_Pobre
563fb218f03966588a3be3fc,No_Pobre,Pobre
10bc5d2fea136ff038440867,No_Pobre,No_Pobre
c9364cd06939241298fb6206,Pobre,No_Pobre
1eb88bc49a6c34b0b3d1cc69,Pobre,Pobre
e589effe6e652238c42a1d72,No_Pobre,No_Pobre
4b707d0db2ab85c2f99e4037,No_Pobre,No_Pobre
63ead4cfb55e4d5bd7c2f349,No_Pobre,No_Pobre
c6bcfe93998d50c94a4b9625,No_Pobre,No_Pobre
2802511a727be13f4ee3baca,No_Pobre,No_Pobre
c823c361c28ab77d6a7f99f4,No_Pobre,No_Pobre
6581fc5ee30709b26d9ddf8d,Pobre,No_Pobre
a96b734323e434546d15c7c1,No_Pobre,No_Pobre
40c83c26c629c2dbc187b3c5,No_Pobre,No_Pobre
079611ae60e814bfb068155b,No_Pobre,No_Pobre
2f2e8be5ff376e7ab802121d,No_Pobre,No_Pobre
9df58184b8b298a000eae009,No_Pobre,No_Pobre
a18edf8581d4ea1e7975cc8b,Pobre,No_Pobre
46cca9c792c4568a8a1dc3ab,No_Pobre,No_Pobre
a1f06be7167bcfdba516dc4e,Pobre,No_Pobre
1ec5f0b1ab3c120538123404,No_Pobre,No_Pobre
afb4c35eea17e70d462e7720,No_Pobre,No_Pobre
e7b3977b36ac2a14192a277a,Pobre,No_Pobre
0a6ea483fa0474b6460382f6,No_Pobre,No_Pobre
19f163f9e0c1596f91390f8b,No_Pobre,No_Pobre
c896c688a6e943c5459ff53a,No_Pobre,No_Pobre
ebb56bd2d4e7ce0578c676a9,Pobre,Pobre
bf379f4f3c7df09ce6068b19,No_Pobre,No_Pobre
52ef2887ef3eea8a30df89e9,No_Pobre,No_Pobre
1897825ef7780a97a05ac6b6,No_Pobre,No_Pobre
e89f51c01a66a2b9862e5d76,No_Pobre,No_Pobre
626e8b5df4203b8524b31daf,No_Pobre,No_Pobre
d823c2addf736fe28403eca3,Pobre,No_Pobre
b1935eac194beb79056e82c4,No_Pobre,No_Pobre
b2e21e039791f04110a74b99,No_Pobre,No_Pobre
bdffea6a7facc0a9cd7d21c6,Pobre,No_Pobre
3cc5109dd07d5a630400bddd,Pobre,No_Pobre
f2695f7a5c0b07cd97294c32,No_Pobre,No_Pobre
b26e046dd1438ed6762d3a1a,No_Pobre,No_Pobre
059abfb0aead69ea5e5fae56,No_Pobre,No_Pobre
1b362fb989b84d158c9cf191,No_Pobre,No_Pobre
6f835fef386788d7823d63b0,No_Pobre,No_Pobre
159fcf7605a5068d8e8afede,No_Pobre,No_Pobre
5052a12c62a77cb9704390b5,Pobre,No_Pobre
7438158bfa0985a790dfea17,No_Pobre,No_Pobre
e261f5bfa54a558bbfb06839,No_Pobre,No_Pobre
b296775dca4b82550f5e1fc3,No_Pobre,No_Pobre
e351e77550779a074a630754,Pobre,No_Pobre
a83f7d485cb615f84843e6f9,No_Pobre,No_Pobre
4a3c3d03bb34154e09b168ff,No_Pobre,No_Pobre
c6a592981ac5bc846472e042,No_Pobre,No_Pobre
eac459669e9484c25185694e,No_Pobre,No_Pobre
e8ff110719828d6c0656417d,No_Pobre,No_Pobre
4c0a7fec81208d80f6f4f821,No_Pobre,No_Pobre
8994a1b3927b354f4bbe5c3a,No_Pobre,No_Pobre
6112fda6563894791a664929,No_Pobre,No_Pobre
ea32d26189c11ef0a708f749,No_Pobre,No_Pobre
0900e351599c2fcf2b126c30,No_Pobre,No_Pobre
b51f2f2b8802e3f681ffd50b,Pobre,No_Pobre
fc694c768275bf173c9e94f5,Pobre,Pobre
553d26c95f70311f44e092f4,No_Pobre,No_Pobre
78558a9c58b9a4c68357354a,No_Pobre,No_Pobre
25388dbfe50baea801f480dd,No_Pobre,No_Pobre
d6eee08dfd1089782c4a0f56,No_Pobre,No_Pobre
688183273df499729b53bfaa,Pobre,No_Pobre
aeaed55a38fa6eb51abf30a3,Pobre,No_Pobre
ab4466f48d1574916e3fd2e3,No_Pobre,No_Pobre
be1c743f2b0d8f420086fb59,No_Pobre,No_Pobre
2ba94ca4b5668f01a83d6837,No_Pobre,No_Pobre
98c6c6bf0594576a5a72c694,No_Pobre,No_Pobre
229d80c1803af16eb5cd1cdd,Pobre,No_Pobre
5c0a2df738457ee07fbf3c03,No_Pobre,No_Pobre
9b3a24f097777eb01f27793f,No_Pobre,No_Pobre
355b114e00c05828b8370ef1,No_Pobre,No_Pobre
4af47ba92aca996990525001,Pobre,No_Pobre
26b4d44b16eb6a0731daecb5,No_Pobre,Pobre
28cae75a64cd393692aebd5d,No_Pobre,No_Pobre
d8423e425b09c4f993f91830,No_Pobre,No_Pobre
5b6671c11c6357da367fe66f,Pobre,No_Pobre
f46e9356b484d03111b76e7a,No_Pobre,No_Pobre
855b27961da8e93b700279f2,No_Pobre,No_Pobre
89719b67a753feb79e49eedc,No_Pobre,No_Pobre
a9918d44a9dfb82a6a1cf3f5,No_Pobre,No_Pobre
af187f0a2f1bc67399b11f41,No_Pobre,No_Pobre
0f81da46f114afdee0d151a5,No_Pobre,No_Pobre
40b7e08f5ca0899e8c0e0aeb,Pobre,No_Pobre
423e13ccd103ce8c6d45277d,No_Pobre,No_Pobre
8be0597e4dbdfaa2e4f27afb,No_Pobre,No_Pobre
24ac2644efb6ead0beef0195,No_Pobre,No_Pobre
c34d11604efc0bd44a141950,No_Pobre,No_Pobre
df519bd78267bf843a4c49e1,No_Pobre,No_Pobre
146709cb2a72fd2a8f384d52,No_Pobre,No_Pobre
010e3da4dec46b539978fbdd,No_Pobre,No_Pobre
70b8b545a6e8fc9aeb77e8c7,No_Pobre,No_Pobre
8712e82938f910536ad9299b,No_Pobre,No_Pobre
325b2b7a061681d2cf848969,Pobre,No_Pobre
4380b299f900dc0514a5a2b3,No_Pobre,No_Pobre
4cc00089360481fc5e75f452,No_Pobre,No_Pobre
fb654701b554e0bace3c8753,No_Pobre,No_Pobre
389a78639a33fbf164d26322,No_Pobre,No_Pobre
ab39305bd6d0e756a07e0583,No_Pobre,No_Pobre
1b244ff949c854b015b37fba,No_Pobre,Pobre
67cdcf1158848f1a16fca268,No_Pobre,No_Pobre
f90fe445d85dd7efa9c93a95,No_Pobre,No_Pobre
796ed5622903ff033519198b,No_Pobre,No_Pobre
0b25b0811f59be997b943926,No_Pobre,No_Pobre
56f30438b27182d2fdda432c,Pobre,No_Pobre
adaf37416a88a4f88265c047,No_Pobre,No_Pobre
8d324d7617be1a35a6e92c04,No_Pobre,No_Pobre
dc6b3d11c360e1b3e53a134c,No_Pobre,No_Pobre
d3cfa60507a0c123d4fddb07,No_Pobre,No_Pobre
8a0a9e61938c887b3b85e602,No_Pobre,No_Pobre
652d0ef60240d3b23a349679,No_Pobre,No_Pobre
b4b03d6d5edab757674ee246,No_Pobre,No_Pobre
c3622feec4f1b827323618d6,No_Pobre,No_Pobre
aaf753a1d01461dc19ff0547,No_Pobre,No_Pobre
dbf52a6584fb0b3a9c155cca,No_Pobre,No_Pobre
2cdfce06096e90f1bcc74c2a,No_Pobre,No_Pobre
752eaa87822aa0e9b16d3f3a,No_Pobre,No_Pobre
76ec8b39e131e982af59dc9d,No_Pobre,No_Pobre
7856c5d455ac8e0c14feb049,No_Pobre,No_Pobre
0ee4445d423ec0b54297c552,No_Pobre,No_Pobre
43e46a0b7065e7a57639618d,Pobre,No_Pobre
18b2e415385548b844d170be,No_Pobre,No_Pobre
de03590058613d8542f060b0,No_Pobre,No_Pobre
7cba9fcb0dcb0fdabc9f7ca2,No_Pobre,No_Pobre
92779f38fba52fe412e14621,No_Pobre,No_Pobre
158dfa3b15426fb68ced1bf8,No_Pobre,No_Pobre
00f00ae87c56a802458305f2,No_Pobre,No_Pobre
3a8ba05b128b7fbbbfc690f2,No_Pobre,No_Pobre
0d6fd057f229961791f2dcd7,Pobre,Pobre
ea1d55142d8ded5203632520,Pobre,No_Pobre
8c487fc6b2b4338d756e8a21,No_Pobre,No_Pobre
f956c705c3028024575281c9,No_Pobre,No_Pobre
01bdff9bec07da0ae1799159,No_Pobre,No_Pobre
736b9bff6928b1c16ba9c568,No_Pobre,No_Pobre
d365a8a9bc908dc407db8d9f,No_Pobre,No_Pobre
70c640ac051b55ce0f699e0b,Pobre,No_Pobre
dba181f96cfdc4c5cc3b0203,No_Pobre,No_Pobre
010f48eb57e007670d744ef8,No_Pobre,No_Pobre
3788792ffd39ac8835678bfb,No_Pobre,No_Pobre
9b6dd39c4c9833148bb23588,No_Pobre,No_Pobre
94998d3a352ca59b54282ef6,No_Pobre,No_Pobre
33c9c96419c242d7ea7d80bc,Pobre,No_Pobre
e3a7a94d4ea597c928255fcb,No_Pobre,No_Pobre
